segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
142,0.5541924834251404,34.85681629341653,31.947155212313625,False,11,short,short
143,0.3933930993080139,17.24940129906037,3.051631151804552,False,74,long,long
144,0.6209575533866882,8.770116367138755,5.417921591708777,False,53,long,long
145,0.2846963703632355,8.263480766232291,2.6052811316055746,False,111,long,long
146,0.3929664194583893,13.4178840762269,1.063668370007461,False,99,long,long
147,0.5716198086738586,0.0,0.0,False,27,short,medium
148,0.4297173619270324,24.80972819448039,7.495553473355842,False,44,long,long
149,0.5747832655906677,0.0,0.0,False,46,long,long
150,0.3669706881046295,1.2034594630905089,0.0,False,44,long,long
151,0.452277809381485,19.35967249864078,0.0,False,59,long,long
152,0.370117574930191,10.85470799434628,0.0838216423890596,False,71,long,long
153,0.4757305681705475,21.1718128746039,3.125190763972442,False,44,long,long
154,0.4070520102977752,13.140273771551165,0.0,False,79,long,long
155,0.6072275042533875,0.0,0.0,False,19,short,medium
156,0.3646200299263,9.809491052272143,0.0,False,15,short,medium
157,0.3290868103504181,11.77018534440993,0.0,False,20,short,medium
158,0.3437976241111755,15.414961203394377,0.0,False,20,short,medium
159,0.3337757289409637,4.209513096506788,0.0,False,7,short,short
160,0.9367707371711732,46.74220963172805,36.78794411714425,False,2,short,short
161,0.5662264823913574,20.664168796458007,0.0,False,5,short,short
162,0.4340705573558807,8.24540000928753,0.0,False,3,short,short
163,0.5639023780822754,17.05359133620003,0.0,False,4,short,short
164,0.8478361964225769,0.0,0.0,False,4,short,short
165,0.5120988488197327,0.0,0.0,False,13,short,medium
166,0.4641475975513458,14.314121148740997,9.688464563433238,False,9,short,short
167,0.7735950946807861,60.90356272130128,85.07331335123524,True,5,short,short
168,0.6426674723625183,0.0,0.0,False,6,short,short
169,0.4061190783977508,30.10618640204223,21.3643503198117,False,5,short,short
170,0.2439430356025695,13.568844386783724,4.383973390157487,False,20,short,medium
171,0.5766752362251282,0.0,0.0,False,24,short,medium
172,0.5282689929008484,19.605342131164484,0.0,False,17,short,medium
173,0.493331640958786,23.4282256967539,19.33853138176173,False,39,long,long
174,0.5491162538528442,23.46219463084744,5.551583143267181,False,25,short,medium
175,0.4136946499347687,23.5014597770605,21.3643503198117,False,11,short,short
176,0.685679018497467,35.560279019993146,55.03212081491043,False,9,short,short
177,0.3012381494045257,7.908542594850306,3.148368666605467,False,14,short,medium
178,0.3802538216114044,14.50870958603602,0.0,False,16,short,medium
179,0.3901542723178863,13.509761106322475,0.0,False,30,short,medium
180,0.4744654297828674,26.19085854579948,26.269098944241588,False,16,short,medium
181,0.508762538433075,21.820042242423224,21.64910073203448,False,27,short,medium
182,0.3685233294963836,14.936476994507,5.090564127188443,False,53,long,long
183,0.5827167630195618,32.674557848537,55.03212081491043,False,5,short,short
184,0.3332932293415069,16.080045970111676,0.0,False,80,long,long
185,0.3339334726333618,14.030393471672742,0.0,False,77,long,long
186,0.2437266856431961,7.112346054313831,0.0,False,95,long,long
187,0.2912465631961822,9.239109429224884,0.0,False,79,long,long
188,0.378356784582138,23.763870216782337,28.254432923044853,False,11,short,short
189,0.6786095499992371,54.316637422933226,35.35533905932737,False,2,short,short
190,0.6332244277000427,0.0,0.0,False,27,short,medium
191,0.5507240891456604,0.0,0.0,False,20,short,medium
192,0.6054026484489441,0.0,0.0,False,20,short,medium
193,0.3746003210544586,10.961188121203753,0.0,False,22,short,medium
194,0.6355982422828674,0.0,0.0,False,10,short,short
195,0.2833732366561889,24.600145504952486,24.880469496253564,False,23,short,medium
196,0.5518437623977661,0.3033814177191237,0.0,False,36,long,medium
197,0.5747877955436707,0.0,0.0,False,14,short,medium
198,0.5675925612449646,0.0,0.0,False,27,short,medium
199,0.6318516135215759,0.0,0.0,False,19,short,medium
200,0.5172081589698792,23.119759153529177,0.0,False,18,short,medium
201,0.4703555405139923,18.4416470804506,0.0,False,20,short,medium
202,0.5529278516769409,0.0,0.0,False,20,short,medium
203,0.5998870134353638,0.0,0.0,False,25,short,medium
204,0.4389497339725494,0.0,0.0,False,7,short,short
205,0.5152251124382019,0.0,0.0,False,22,short,medium
206,0.5522276759147644,1.6496205872649292,0.0,False,20,short,medium
207,0.4970626533031463,0.0,0.0,False,16,short,medium
208,0.6355131268501282,0.0,0.0,False,17,short,medium
209,0.6222308874130249,39.737693351867634,55.03212081491043,False,8,short,short
210,0.427892804145813,34.886941678876646,54.75182535069452,False,18,short,medium
211,0.4181714355945587,20.810442921086704,10.394224994345745,False,45,long,long
212,0.3866461217403412,20.75030461659193,9.2875289995668,False,34,long,medium
213,0.5821259617805481,17.35315704040325,0.0,False,4,short,short
214,0.4790855348110199,14.132080627274805,0.0,False,12,short,short
215,0.4498126804828644,0.0,0.0,False,9,short,short
216,0.3706267774105072,16.30597307788594,0.0,False,6,short,short
217,0.60177081823349,4.838709677419355,27.516060407455225,False,4,short,short
218,0.4464164078235626,13.219141198156583,27.516060407455225,False,8,short,short
219,0.3925992548465729,8.90399735833466,0.0,False,7,short,short
220,0.5621126890182495,18.096199948339844,0.0,False,11,short,short
221,0.6833850741386414,4.990686750890832,30.326532985631665,False,7,short,short
222,0.5520411729812622,0.0,0.0,False,9,short,short
223,0.3865499198436737,5.102040816326531,0.0,False,5,short,short
224,0.3969627320766449,22.7120811809133,7.495553473355842,False,13,short,medium
225,0.3495628237724304,14.476300645551616,0.0,False,22,short,medium
226,0.7581933736801147,57.99469197362678,76.80746062555362,False,9,short,short
227,0.434715211391449,8.194111938476302,0.0,False,11,short,short
228,0.5754835605621338,39.84459984459984,55.03212081491043,False,4,short,short
229,0.5632666945457458,45.67666173953171,85.07331335123524,False,16,short,medium
230,0.514746904373169,17.55744900593855,30.326532985631665,False,2,short,short
231,0.8035529255867004,26.98799416490155,0.0,False,3,short,short
232,0.3171274363994598,6.195474291620985,0.0,False,8,short,short
233,0.7418423891067505,0.0,0.0,False,6,short,short
234,0.4026701152324676,18.991657512667565,0.0,False,29,short,medium
235,0.3270640671253204,10.667844961504368,2.1476912089159055,False,51,long,long
236,0.4087550342082977,17.848956114001986,0.0,False,29,short,medium
237,0.5994002223014832,0.0,0.0,False,36,long,medium
238,0.3714812397956848,12.891547681686044,0.0,False,39,long,long
239,0.5636913180351257,12.1255443801286,11.725004053101795,False,37,long,medium
240,0.477463811635971,24.492931286994494,12.872632311973014,False,12,short,short
241,0.512805163860321,21.87647174794,16.233395773754946,False,13,short,medium
242,0.3794980347156524,18.17683929629686,0.0,False,27,short,medium
243,0.4530642926692962,14.094827778304362,0.0,False,56,long,long
244,0.3816160261631012,13.87590866151842,0.0,False,29,short,medium
245,0.3998127281665802,17.170241576296554,0.0,False,37,long,medium
246,0.4262769222259521,12.890218896249117,0.0,False,24,short,medium
247,0.2526575326919555,6.805278969343711,0.0,False,61,long,long
248,0.4303037226200104,15.039477816300945,3.386498568344535,False,25,short,medium
249,0.1802829504013061,1.7467124337155648,0.0,False,13,short,medium
250,0.4839310348033905,10.775888531057886,10.122592925934278,False,18,short,medium
251,0.5219026207923889,0.0,0.0,False,24,short,medium
252,0.4042913615703583,16.833260017650368,2.0244462660665508,False,13,short,medium
253,0.4142131209373474,16.221163988280566,27.516060407455225,False,15,short,medium
254,0.58177250623703,7.672991071428571,49.99999999999999,False,1,short,short
255,0.6737233996391296,0.0,0.0,False,20,short,medium
256,0.4938406348228454,27.263860644101683,17.965205598154213,False,11,short,short
257,0.993598699569702,100.0,100.00000000000004,True,1,short,short
258,0.6493264436721802,0.0,0.0,False,16,short,medium
259,0.7324074506759644,0.0,0.0,False,8,short,short
260,0.3836957812309265,18.562652567664863,9.535414040914189,False,9,short,short
261,0.6258275508880615,0.0,0.0,False,18,short,medium
262,0.993598699569702,100.0,100.00000000000004,True,1,short,short
263,0.3371035158634186,9.726688663130307,0.0,False,14,short,medium
264,0.4841801226139068,18.604437449185586,0.0,False,6,short,short
265,0.9864110946655272,100.0,100.00000000000004,True,1,short,short
266,0.5002569556236267,18.391659671548755,8.33450329027712,False,11,short,short
267,0.993598699569702,100.0,100.00000000000004,True,1,short,short
268,0.4048191905021667,9.116321258541218,0.0,False,18,short,medium
269,0.444537878036499,17.519005717274705,0.0,False,23,short,medium
270,0.7035824656486511,0.0,0.0,False,9,short,short
271,0.325284332036972,9.230765749703224,0.0,False,7,short,short
272,0.3132893741130829,13.433683689446172,0.0,False,43,long,long
273,0.3424583375453949,5.3106785958617095,0.0,False,7,short,short
274,0.4515087604522705,27.142816874203575,0.0,False,38,long,long
275,0.3944680392742157,6.6705364485077165,0.0,False,4,short,short
276,0.4476312696933746,16.72734638367743,0.0,False,45,long,long
277,0.7303970456123352,1.5362529450315765,1.286713095960916,False,28,short,medium
278,0.5995858907699585,2.417308365418271,2.489353418393197,False,4,short,short
279,0.7661359906196594,0.0,0.0,False,8,short,short
280,0.7816398739814758,0.0,0.0,False,4,short,short
281,0.521277904510498,23.109601234838024,0.0,False,10,short,short
282,0.2493506371974945,3.113467354576388,0.0,False,22,short,medium
283,0.2620273530483246,3.3272374694847286,0.0,False,9,short,short
284,0.3725246787071228,17.748475865561293,4.196114906296549,False,34,long,medium
285,0.5910468697547913,0.0,0.0,False,26,short,medium
286,0.6470494866371155,5.5693069306930685,18.39397205857211,False,2,short,short
287,0.4135227501392364,20.685035931417275,11.59119922599073,False,17,short,medium
288,0.9915819764137268,100.0,100.00000000000004,True,1,short,short
289,0.5472028851509094,0.0,0.0,False,3,short,short
290,0.5511018633842468,3.2758424069940055,14.127216461522432,False,19,short,medium
291,0.3934230208396911,14.61532368876799,0.0,False,7,short,short
292,0.4801816940307617,0.0,0.0,False,29,short,medium
293,0.9922161102294922,100.0,100.00000000000004,True,1,short,short
294,0.7507543563842773,6.584371564675706,49.99999999999999,False,8,short,short
295,0.4307353794574737,22.992659370575627,10.682175159905851,False,16,short,medium
296,0.6489188075065613,0.0,0.0,False,7,short,short
297,0.4216497838497162,10.396409131153408,0.0,False,6,short,short
298,0.5792374610900879,21.76298460161141,3.737437943747671,False,15,short,medium
299,0.8909295201301575,0.0,0.0,False,5,short,short
300,0.5716095566749573,34.89582613343577,43.81771342377721,False,11,short,short
301,0.3831357061862945,24.537954200483345,39.43223765116288,False,12,short,short
302,0.5947648286819458,16.199432014856665,4.456882760699064,False,17,short,medium
303,0.4701484739780426,30.797405855140426,16.233395773754946,False,23,short,medium
304,0.7427958250045776,25.257505848936805,0.0,False,9,short,short
305,0.6087343096733093,0.0,0.0,False,25,short,medium
306,0.452107161283493,0.0,0.0,False,21,short,medium
307,0.5105453133583069,18.417925771016662,0.0,False,51,long,long
308,0.4710213541984558,31.84939533801117,13.134549472120794,False,8,short,short
309,0.9618784785270692,100.0,100.00000000000004,True,1,short,short
310,0.5634986758232117,24.694763487724405,24.880469496253564,False,9,short,short
311,0.4535252153873443,22.911452183876296,13.74127285540009,False,40,long,long
312,0.976778209209442,100.0,100.00000000000004,True,1,short,short
313,0.3267196714878082,13.125996786102636,0.0,False,12,short,short
314,0.5426040887832642,15.623585770279094,0.0,False,4,short,short
315,0.6061403155326843,0.0,0.0,False,14,short,medium
316,0.3964197337627411,22.35456991055198,0.0,False,19,short,medium
317,0.7504870295524597,2.249004025295513,0.0,False,15,short,medium
318,0.8181397318840027,0.0,0.0,False,7,short,short
319,0.4437771141529083,17.933479941056056,0.0,False,17,short,medium
320,0.521773099899292,0.0,0.0,False,11,short,short
321,0.4695095717906952,0.0,0.0,False,25,short,medium
322,0.6388723254203796,0.0,0.0,False,13,short,medium
323,0.4745910465717315,29.827938570089614,12.223075560872523,False,24,short,medium
324,0.4571039974689483,13.70545018242941,0.0,False,35,long,medium
325,0.5317917466163635,22.792962928677156,6.567274736060396,False,22,short,medium
326,0.4928722679615021,25.765256164889472,0.0,False,15,short,medium
327,0.3521425724029541,14.462752679016194,0.0,False,17,short,medium
328,0.3689791262149811,14.601769730620312,6.567274736060395,False,13,short,medium
329,0.7892742156982422,0.0,0.0,False,13,short,medium
330,0.6072038412094116,0.0,0.0,False,32,short,medium
331,0.5846037268638611,0.0,0.0,False,9,short,short
332,0.7694833874702454,14.158968340004604,19.716118825581447,False,25,short,medium
333,0.5561143159866333,0.0,0.0,False,24,short,medium
334,0.6678972840309143,0.0,0.0,False,20,short,medium
335,0.3223560452461242,18.13377417773111,10.682175159905851,False,14,short,medium
336,0.3505253195762634,16.564249038694058,0.0,False,14,short,medium
337,0.5933574438095093,0.0,0.0,False,7,short,short
338,0.652859628200531,0.0,0.0,False,18,short,medium
339,0.4345204532146454,11.04142405037859,0.0,False,11,short,short
340,0.4506351053714752,14.954967744038264,0.0,False,16,short,medium
341,0.7977917790412903,4.755881585411494,0.0,False,5,short,short
342,0.4524844288825989,6.100639800469005,0.0,False,4,short,short
343,0.5426393151283264,26.225518387957447,3.7477767366779218,False,21,short,medium
344,0.4725214540958404,16.990372985606005,0.0,False,4,short,short
345,0.4966948330402374,9.875733857592389,0.0,False,4,short,short
346,0.8110178709030151,0.0,0.0,False,1,short,short
347,0.5997209548950195,4.722126215414789,27.516060407455225,False,19,short,medium
348,0.5535787343978882,9.879439290954496,0.0,False,12,short,short
349,0.7823986411094666,0.0,0.0,False,2,short,short
350,0.84129798412323,0.0,0.0,False,4,short,short
351,0.5374879240989685,18.205461602740737,8.643019616048525,False,22,short,medium
352,0.4264925420284271,16.19283307784411,0.0,False,11,short,short
353,0.6002107262611389,23.254066414304248,3.386498568344535,False,12,short,short
354,0.5954204201698303,25.931166412087137,27.516060407455225,False,7,short,short
355,0.6410735845565796,11.56787892740374,27.516060407455225,False,9,short,short
356,0.6153367161750793,0.0,0.0,False,18,short,medium
357,0.5556971430778503,22.29437706667884,0.0,False,7,short,short
358,0.4110046625137329,9.9820097743273,2.627961710408444,False,31,short,medium
359,0.6592695116996765,0.0,0.0,False,29,short,medium
360,0.4387569725513458,15.40392411414693,1.982256626710344,False,19,short,medium
361,0.5181068778038025,22.186572525897382,0.0,False,16,short,medium
362,0.3162652552127838,7.436562958915337,0.0,False,3,short,short
363,0.6754912734031677,0.0,0.0,False,11,short,short
364,0.4456939697265625,26.512788034132345,16.233395773754946,False,14,short,medium
365,0.800407350063324,0.0,0.0,False,8,short,short
366,0.3052705228328705,4.051765852182802,0.0,False,16,short,medium
367,0.3297750949859619,6.990737264483629,0.0,False,24,short,medium
368,0.6217802166938782,0.0,0.0,False,24,short,medium
369,0.412643164396286,7.613741875580315,0.0,False,4,short,short
370,0.3580573797225952,9.305188343503817,2.627961710408444,False,12,short,short
371,0.6148640513420105,0.0,0.0,False,16,short,medium
372,0.6658086180686951,19.308774881548647,12.223075560872523,False,16,short,medium
373,0.2187767922878265,4.762288432505604,0.0,False,11,short,short
374,0.7025308609008789,0.0,0.0,False,4,short,short
375,0.3644408285617828,9.5562111620307,0.0,False,14,short,medium
376,0.6117644906044006,8.211028947920664,0.0,False,27,short,medium
377,0.6798123121261597,0.0,0.0,False,4,short,short
378,0.6482755541801453,30.62160565287214,16.233395773754946,False,4,short,short
379,0.5004175305366516,0.0,0.0,False,9,short,short
380,0.4807258248329162,9.781923725304733,0.0,False,13,short,medium
381,0.5449231863021851,0.0,0.0,False,10,short,short
382,0.3687414824962616,0.0,0.0,False,12,short,short
383,0.55626380443573,12.777423549367937,0.0,False,11,short,short
384,0.6688015460968018,6.971528861154447,49.99999999999999,False,7,short,short
385,0.4515309333801269,23.53834146134025,0.0,False,10,short,short
386,0.4225734770298004,8.913678563777493,0.0,False,19,short,medium
387,0.9922087788581848,100.0,100.00000000000004,True,1,short,short
388,0.8563755750656128,44.43435068990663,26.269098944241588,False,5,short,short
389,0.4692325294017792,14.630810237087768,8.116697886877475,False,14,short,medium
390,0.6450535655021667,0.0,0.0,False,6,short,short
391,0.651843249797821,3.7744371652888256,24.840753130578644,False,22,short,medium
392,0.7125391364097595,0.0,0.0,False,8,short,short
393,0.4353567361831665,18.799424027317524,4.767707020457095,False,28,short,medium
394,0.5959598422050476,0.4948861761794788,0.0,False,17,short,medium
395,0.4078131318092346,3.924646781789639,0.0,False,5,short,short
396,0.537007212638855,26.868042068338728,16.233395773754946,False,6,short,short
397,0.2510927021503448,8.725264296413727,5.876350803261633,False,15,short,medium
398,0.4934861660003662,43.3269175964037,60.80253214198355,False,21,short,medium
399,0.5379605889320374,21.08566850509795,2.9559265264674432,False,32,short,medium
400,0.4600842893123626,35.37635073241769,22.718709780542323,False,21,short,medium
401,0.3659150302410126,11.204642107825844,0.0,False,23,short,medium
402,0.471110463142395,18.207604077508584,3.7954847898457063,False,27,short,medium
403,0.6024081707000732,17.034877175560005,19.42057693312435,False,38,long,long
404,0.4325939118862152,24.014717907319504,11.59119922599073,False,10,short,short
405,0.9925125241279602,100.0,100.00000000000004,True,1,short,short
406,0.6501266360282898,0.0,0.0,False,6,short,short
407,0.5316010117530823,20.219196801835924,6.567274736060395,False,6,short,short
408,0.8052768707275391,35.938938894619845,10.552670315936318,False,6,short,short
409,0.6625354886054993,0.0,0.0,False,14,short,medium
410,0.5860647559165955,4.840162089149032,30.326532985631665,False,8,short,short
411,0.3684644997119903,17.221228550681634,10.40059768900531,False,13,short,medium
412,0.2355208247900009,3.446326042694155,0.0,False,26,short,medium
413,0.2846305072307586,8.73382326111265,0.0,False,16,short,medium
414,0.6558478474617004,0.0,0.0,False,6,short,short
415,0.5233104228973389,6.831277850432844,0.0,False,5,short,short
416,0.3797734975814819,15.149337523766524,0.0,False,9,short,short
417,0.6626920104026794,0.0,0.0,False,32,short,medium
418,0.3884832561016083,13.338593015848616,0.0,False,14,short,medium
419,0.5313257575035095,0.0,0.0,False,49,long,long
420,0.4183450043201446,11.112785790407148,0.0,False,20,short,medium
421,0.5123220086097717,18.079634339929665,13.134549472120794,False,19,short,medium
422,0.3958208262920379,19.93814422502164,4.8956448056690895,False,32,short,medium
423,0.2612056136131286,8.027990924128716,0.0,False,27,short,medium
424,0.3860304653644562,17.981523024020817,4.753622060013117,False,45,long,long
425,0.3661224544048309,14.27162403741186,0.0,False,73,long,long
426,0.9881681799888612,100.0,100.00000000000004,True,1,short,short
427,0.6980190873146057,0.0,0.0,False,7,short,short
428,0.6209027767181396,0.0,0.0,False,50,long,long
429,0.7266722321510315,8.620689655172415,49.99999999999999,False,3,short,short
